sep=|
3126608|Cooperative Network Coding Strategies for Wireless Relay Networks with Backhaul.|Jinfeng Du,Ming Xiao,Mikael Skoglund||IEEE Transactions on Communications
3126597|Code-Rate-Optimized Differentially Modulated Near-Capacity Cooperation.|Li Wang,Lingkun Kong,Soon Xin Ng,Lajos Hanzo||IEEE Transactions on Communications
3126525|IDMA Using Non-Gray Labelled Modulation.|Hao-Hsiang Chung,Yung-Chih Tsai,Mao-Chao Lin||IEEE Transactions on Communications
3126604|Optimal Power Control for LDPC Codes in Block-Fading Channels.|Gottfried Lechner,Khoa D. Nguyen,Albert Guillen i Fabregas,Lars K. Rasmussen||IEEE Transactions on Communications
3126598|A New Design Framework for Sparse FIR MIMO Equalizers.|Ahmad Gomaa,Naofal Al-Dhahir||IEEE Transactions on Communications
3126617|Downlink Interference Alignment.|Changho Suh,Minnie Ho,David N. C. Tse||IEEE Transactions on Communications
3126574|Minimizing Source-Sum-Power Consumption in Multi-Sensor Single-Relay Networks.|Insook Kim,Dongwoo Kim||IEEE Transactions on Communications
3126588|Direct Sequence and Time-Hopping Sequence Designs for Narrowband Interference Mitigation in Impulse Radio UWB Systems.|Hua Shao,Norman C. Beaulieu||IEEE Transactions on Communications
3126486|Optimum Power and Rate Allocation for Coded V-BLAST: Instantaneous Optimization.|Victoria Kostina,Sergey Loyka||IEEE Transactions on Communications
3126609|High-Rate Analysis of Symmetric L-Channel Multiple Description Coding.|Guoqiang Zhang,Jan ?stergaard,Janusz Klejsa,W. Bastiaan Kleijn||IEEE Transactions on Communications
3126594|Frame Synchronization of Coded Modulations in Time-Varying Channels via Per-Survivor Processing.|Heon Huh,James V. Krogmeier||IEEE Transactions on Communications
3126514|Robust Linear Channel Estimation Methods for Per-Subcarrier Transmit Antenna Selection.|Cheran M. Vithanage,Stojan Z. Denic,Magnus Sandell||IEEE Transactions on Communications
3126475|Performance Characterization of Ultrahigh SpeedOptically Amplified Spectral-Phase EncodedOCDMA Systems with Second-Harmonic-Generation Effect in Thin and Thick Crystal Receiver Structures.|Mehdi D. Matinfar,Jawad A. Salehi||IEEE Transactions on Communications
3126619|Error-Rate Performance Analysis of Incremental Decode-and-Forward Opportunistic Relaying.|Kamel Tourki,Hong-Chuan Yang,Mohamed-Slim Alouini||IEEE Transactions on Communications
3126567|Power Allocation in Spectrum Sharing Cognitive Radio Networks with Quantized Channel Information.|Yuan Yuan He,Subhrakanti Dey||IEEE Transactions on Communications
3126517|Multi-Hop Coherent Free-Space Optical Communications over Atmospheric Turbulence Channels.|Sahar Molla Aghajanzadeh,Murat Uysal||IEEE Transactions on Communications
3126625|Exact and Closed-Form Error Performance Analysis for Hard MMSE-SIC Detection in MIMO Systems.|Peng Liu,Il-Min Kim||IEEE Transactions on Communications
3244789|Performance of multiuser detection in multirate DS-CDMA systems.|Zihua Guo,Khaled Ben Letaief||IEEE Transactions on Communications
3244677|A Tractable Approach to Coverage and Rate in Cellular Networks.|Jeffrey G. Andrews,Fran?ois Baccelli,Radha Krishna Ganti||IEEE Transactions on Communications
3244842|Downlink adaptive array algorithms for cellular mobile communications.|Dennis R. Morgan||IEEE Transactions on Communications
3244660|Resource-efficient delivery of on-demand streaming data using UEP codes.|Lihao Xu||IEEE Transactions on Communications
3244833|Comments on "Combined turbo codes and interleaver design".|Kenan Aksoy,¨¹mit Ayg?l¨¹||IEEE Transactions on Communications
3244646|An alternative blind feedforward symbol timing estimator using two samples per symbol.|Yan Wang,Erchin Serpedin,Philippe Ciblat||IEEE Transactions on Communications
3244712|Adaptive loading for OFDM/SDMA-based wireless networks.|Steven Thoen,Liesbet Van der Perre,Marc Engels,Hugo De Man||IEEE Transactions on Communications
3244877|A code-matched interleaver design for turbo codes.|Wen Feng,Jinhong Yuan,Branka Vucetic||IEEE Transactions on Communications
3244848|An adaptive multiantenna transceiver for slowly flat fading channels.|Ada S. Y. Poon,David N. C. Tse,Robert W. Brodersen||IEEE Transactions on Communications
3244870|Clock synchronization for wavelet-based multirate transmissions.|Marco Luise,Marco Marselli,Ruggero Reggiannini||IEEE Transactions on Communications
3244682|Coding for a coherent DS-CDMA system employing an MMSE receiver in a Rayleigh fading channel.|Jeffrey R. Foerster,Laurence B. Milstein||IEEE Transactions on Communications
3244909|A novel turbo coding scheme for satellite ATM using Reed-Muller codes.|Usa Vilaipornsawai,Mohammad Reza Soleymani||IEEE Transactions on Communications
3244595|Joint channel estimation and data detection in space-time communications.|Carmela Cozzo,Brian L. Hughes||IEEE Transactions on Communications
3244655|Soft-input soft-output decoding of variable length codes.|Jiangtao Wen,John D. Villasenor||IEEE Transactions on Communications
3244892|Performance bounds for optimum and suboptimum reception under Class-A impulsive noise.|J¨¹rgen H?ring,Adrianus J. Han Vinck||IEEE Transactions on Communications
3244841|Linear turbo equalization for parallel ISI channels.|Jill K. Nelson,Andrew C. Singer,Ralf Koetter||IEEE Transactions on Communications
3244855|Low complexity per-antenna rate and power control approach for closed-loop V-BLAST.|Hairuo Zhuang,Lin Dai,Shidong Zhou,Yan Yao||IEEE Transactions on Communications
3244775|Bayesian approach for erasure insertion in frequency-hop multiple-access communications with selective fading.|Silvia De Fina,Giovanni E. Corraza||IEEE Transactions on Communications
3244630|Analysis of Rake reception with multiple symbol weight estimation for antipodal signaling.|Ranjan K. Mallik,Deepti Singh,Anita Kumari||IEEE Transactions on Communications
3244568|An MGF-based performance analysis of generalized selection combining over Rayleigh fading channels.|Mohamed-Slim Alouini,Marvin K. Simon||IEEE Transactions on Communications
3244885|Iterative Viterbi algorithm for concatenated multidimensional TCM.|Qi Wang,Lei Wei||IEEE Transactions on Communications
3244696|On the capacity of OFDM-based spatial multiplexing systems.|Helmut B?lcskei,David Gesbert,Arogyaswami Paulraj||IEEE Transactions on Communications
3244581|Speedup and buffer division in input/output queuing ATM switches.|Jiang Xie,Chin-Tau Lea||IEEE Transactions on Communications
3244898|Accurate error-rate calculations through the inversion of mixed characteristic functions.|Lisa Welburn,James K. Cavers,Kevin W. Sowerby||IEEE Transactions on Communications
3244784|Initial synchronization of DS-CDMA via bursty pilot signals.|Giuseppe Caire,Pierre A. Humblet,Giuseppe Montalbano,Alessandro Nordio||IEEE Transactions on Communications
3244626|Theoretical underpinnings for the efficiency of restorable networks using preconfigured cycles ("p-cycles").|Demetrios Stamatelakis,Wayne D. Grover||IEEE Transactions on Communications
3244691|Performance of cellular CDMA with cell site antenna arrays, Rayleigh fading, and power control error.|Weichen Ye,Alexander M. Haimovich||IEEE Transactions on Communications
3244825|Average bit-error probability performance for optimum diversity combining of noncoherent FSK over Rayleigh fading channels.|Marvin K. Simon,Mohamed-Slim Alouini||IEEE Transactions on Communications
3244713|Incremental scheduling algorithms for WDM/TDM networks with arbitrary tuning latencies.|Andrea Bianco,Marcella Guido,Emilio Leonardi||IEEE Transactions on Communications
3244922|An application of Markovian arrival process (MAP) to modeling superposed ATM cell streams.|Sang H. Kang,Yong Han Kim,Dan K. Sung,Bong D. Choi||IEEE Transactions on Communications
3244755|Exponential-type bounds on the generalized Marcum Q-function with application to error probability analysis over fading channels.|Marvin K. Simon,Mohamed-Slim Alouini||IEEE Transactions on Communications
3244617|An efficient space-frequency coded OFDM system for broadband wireless communications.|Yi Gong,Khaled Ben Letaief||IEEE Transactions on Communications
3244856|Analog Joint Source-Channel Coding Using Non-Linear Curves and MMSE Decoding.|Yichuan Hu,Javier Garcia-Frias,Meritxell Lamarca||IEEE Transactions on Communications
3244668|Frequency-domain echo cancellation in digital multicarrier modulation systems.|Hanna Bogucka,Krzysztof Wesolowski||IEEE Transactions on Communications
3244727|On the performance of iterative noncoherent detection of coded M-PSK signals.|Ian D. Marsland,P. Takis Mathiopoulos||IEEE Transactions on Communications
3244798|Resolvable 2-designs for regular low-density parity-check codes.|Sarah J. Johnson,Steven R. Weller||IEEE Transactions on Communications
3244551|On the design and maximum-likelihood decoding of space-time trellis codes.|Defne Aktas,Hesham El Gamal,Michael P. Fitz||IEEE Transactions on Communications
3244769|A two-dimensional impulse noise model and error probability of QAM in DSL.|Sze Yan Tan,Yong Huat Chew,Tjeng Thiang Tjhung,Mingwei Wu||IEEE Transactions on Communications
3244705|Efficiency and reliability of call admission control schemes using call-level behavior.|Soracha Nananukul||IEEE Transactions on Communications
3244764|Subspace blind adaptive detection for multiuser CDMA.|Sumit Roy||IEEE Transactions on Communications
3244573|Blind joint soft-detection assisted slow frequency-hopping multicarrier DS-CDMA.|Lie-Liang Yang,Lajos Hanzo||IEEE Transactions on Communications
3244732|Gain-Invariant Dirty Paper Coding for Hierarchical OFDM.|Michele Scagliola,Fernando P¨¦rez-Gonz¨¢lez,Pietro Guccione||IEEE Transactions on Communications
3244878|Speech transmission using rate-compatible trellis codes and embedded source coding.|Alexis Bernard,Xueting Liu,Richard D. Wesel,Abeer Alwan||IEEE Transactions on Communications
3244811|Multi-access interference suppression in canonical space-time coordinates: A decentralized approach.|Eko N. Onggosanusi,Akbar M. Sayeed,Barry D. Van Veen||IEEE Transactions on Communications
3244707|A new digital approach to design 3D CAP waveforms.|Xiaosong Tang,Ian Li-Jin Thng,Xinrong Li||IEEE Transactions on Communications
3244958|Sparse channel estimation via matching pursuit with application to equalization.|Shane F. Cotter,Bhaskar D. Rao||IEEE Transactions on Communications
3244590|Abstracts of forthcoming manuscripts.|Vladimir M. Baronkin,Yuriy V. Zakharov,Tim C. Tozer||IEEE Transactions on Communications
3244597|Precise all-digital frequency detector for high frequency signals.|Martin T. Hill,Antonio Cantoni||IEEE Transactions on Communications
3244944|Analysis of an on-off jamming situation as a dynamic game.|Ranjan K. Mallik,Robert A. Scholtz,George P. Papavassilopoulos||IEEE Transactions on Communications
3244543|User cooperation diversity. Part I. System description.|Andrew Sendonaris,Elza Erkip,Behnaam Aazhang||IEEE Transactions on Communications
3244761|Concatenated coding for DS/CDMA transmission in wireless communications.|Melanie Y. F. Wong,Khaled Ben Letaief||IEEE Transactions on Communications
3244931|A maximum-likelihood soft-decision sequential decoding algorithm for binary convolutional codes.|Yunghsiang S. Han,Po-Ning Chen,Hong-Bin Wu||IEEE Transactions on Communications
3244754|An analytical framework for CDMA systems with a nonlinear amplifier and AWGN.|Andrea Conti,Davide Dardari,Velio Tralli||IEEE Transactions on Communications
3244659|Zero-forcing equalizability of FIR and IIR multichannel systems with and without perfect measurements.|Er-Wei Bai,Zhi Ding||IEEE Transactions on Communications
3244884|Analytical generalized results for handoff probability in wireless networks.|Yuguang Fang,Imrich Chlamtac||IEEE Transactions on Communications
3244908|Bit sharing for layered space-time architectures with ordered signal retrieval.|Alexei Gorokhov||IEEE Transactions on Communications
3244608|Mobile frequency-hopping CDMA systems.|Don J. Torrieri||IEEE Transactions on Communications
3244750|Average level crossing rate and average outage duration of generalized selection combining.|Lin Yang,Mohamed-Slim Alouini||IEEE Transactions on Communications
3244714|Coded continuous phase modulation with low-complexity noncoherent reception.|Lutz H.-J. Lampe,Robert Schober,Gerald Enzner,Johannes B. Huber||IEEE Transactions on Communications
3244820|Convergence analysis of the least squares constant modulus algorithm in interference cancellation applications.|Thomas E. Biedka,William H. Tranter,Jeffrey H. Reed||IEEE Transactions on Communications
3244834|Parallel acquisition of multicarrier direct-sequence spread-spectrum signals in fading and partial-band interference.|Frederick J. Block,Carl W. Baum||IEEE Transactions on Communications
3244869|Adaptive multiuser CDMA detector for asynchronous AWGN channels-steady state and transient analysis.|Lizhi Charlie Zhong,Zoran Siveski,Raafat E. Kamel,Nirwan Ansari||IEEE Transactions on Communications
3244740|Parallel routing algorithms in Benes-Clos networks.|Tony T. Lee,Soung-Yue Liew||IEEE Transactions on Communications
3244806|Blind FSR-LPTV equalization and interference rejection.|Giacinto Gelli,Francesco Verde||IEEE Transactions on Communications
3244616|BER performance analysis of a direct conversion receiver.|Bengt Lindoff,Peter Malm||IEEE Transactions on Communications
3244623|A new approach to greedy multiuser detection.|Amina AlRustamani,Branimir R. Vojcic||IEEE Transactions on Communications
3244857|Distance properties of finite-impulse response channels.|Nandana Rajatheva,Ed Shwedyk||IEEE Transactions on Communications
3244718|Efficient computation of erfc(x) for large arguments.|Chinthananda Tellambura,Annamalai Annamalai||IEEE Transactions on Communications
3244847|Specular coherent and noncoherent optimal detection for unresolved multipath Ricean fading channels.|Florence Danilo-Lemoine,Harry Leib||IEEE Transactions on Communications
3244861|Reductions of multiple-access interference in fiber-grating-based optical CDMA network.|Jen-Fa Huang,Chao-Chin Yang||IEEE Transactions on Communications
3244907|A Resource Allocation Scheme for Cooperative Multiuser OFDM-Based Cognitive Radio Systems.|Chiuan-Hsu Chen,Chin-Liang Wang,Chih-Tsung Chen||IEEE Transactions on Communications
3244945|Guard sequence optimization for block transmission over linear frequency-selective channels.|Naofal Al-Dhahir,Suhas N. Diggavi||IEEE Transactions on Communications
3244824|Space diversity in presence of discrete multipath fading channel.|Carmela Cozzo,Brian L. Hughes||IEEE Transactions on Communications
3244544|Performance Analysis of MMSE-Based Amplify and Forward Spatial Multiplexing MIMO Relaying Systems.|Chang-Ick Song,Kyoung-Jae Lee,Inkyu Lee||IEEE Transactions on Communications
3244662|MIMO-OFDM for wireless communications: signal detection with enhanced channel estimation.|Geoffrey Ye Li,Jack H. Winters,Nelson Sollenberger||IEEE Transactions on Communications
3244571|Linear constellation precoding for OFDM with maximum multipath diversity and coding gains.|Zhiqiang Liu,Yan Xin,Georgios B. Giannakis||IEEE Transactions on Communications
3244572|Cochannel interference reduction in dynamic-TDD fixed wireless applications, using time slot allocation algorithms.|Wuncheol Jeong,Mohsen Kavehrad||IEEE Transactions on Communications
3244959|Turbo decoding for wireless systems with imperfect channel estimates.|P?l K. Frenger||IEEE Transactions on Communications
3244950|Joint phase and timing recovery for MSK-type signals.|Michele Morelli,Giorgio Matteo Vitetta||IEEE Transactions on Communications
3244893|Optimal grouping algorithm for a group decision feedback detector in synchronous CDMA communications.|Jie Luo,Krishna R. Pattipati,Peter Willett,Georgiy M. Levchuk||IEEE Transactions on Communications
3244699|Outage probability and spectrum efficiency of cellular mobile radio systems with smart antennas.|Ming Kang,Mohamed-Slim Alouini,Lin Yang||IEEE Transactions on Communications
3244831|Performance analysis of go-back-N ARQ scheme with selective repeat in intra-block.|Yukuo Hayashida,Akiko Maeda,Nobuyuki Sugimachi,Shumji Fujii||IEEE Transactions on Communications
3244803|Carrier-frequency estimation for transmissions over selective channels.|Michele Morelli,Umberto Mengali||IEEE Transactions on Communications
3244785|BER performance of DQPSK in Nakagami fading with selection diversity and maximal-ratio combining.|L. C. Choo,Tjeng Thiang Tjhung||IEEE Transactions on Communications
3244653|On the Diagonal Distribution of a Complex Wishart Matrix and its Application to the Analysis of MIMO Systems.|David Morales-Jim¨¦nez,Jos¨¦ F. Paris,Jos¨¦ T. Entrambasaguas,Kai-Kit Wong||IEEE Transactions on Communications
3244717|A two-layer spreading code scheme for dual-rate DS-CDMA systems.|Yingwei Yao,H. Vincent Poor||IEEE Transactions on Communications
3244778|RLS-based initialization for per-tone equalizers in DMT receivers.|Katleen Van Acker,Geert Leus,Marc Moonen,Thierry Pollet||IEEE Transactions on Communications
3244580|On the relative output SINR of full and partial decorrelators.|Ping Xiong,Ioannis N. Psaromiligkos,Stella N. Batalama||IEEE Transactions on Communications
3244552|Collision resolution in packet radio networks using rotational invariance techniques.|Ruifeng Zhang,NicholasD. Sidiropoulos,Michail K. Tsatsanis||IEEE Transactions on Communications
3244795|A more accurate analytical model on blocking probability of multicast networks.|Yuanyuan Yang,Jianchao Wang||IEEE Transactions on Communications
3244850|Characterization of Demapper EXIT Functions with BEC a priori Information with Applications to BICM-ID.|William R. Carson,Miguel R. D. Rodrigues,Ian J. Wassell||IEEE Transactions on Communications
3244669|An enumerative coding technique for DC-free runlength-limited sequences.|Volker Braun,Kees A. Schouhamer Immink||IEEE Transactions on Communications
3244735|Linearly constrained minimum variance filters for blind multiuser detection.|Tsung-Hsien Liu||IEEE Transactions on Communications
3244897|Symbol time offset estimation in coherent OFDM systems.|Daniel Landstr?m,Sarah Kate Wilson,Jan-Jaap van de Beek,Per ?dling,Per Ola B?rjesson||IEEE Transactions on Communications
3244724|Blind OFDM symbol synchronization in ISI channels.|Rohit Negi,John M. Cioffi||IEEE Transactions on Communications
3244632|Source-channel rate allocation for progressive transmission of images.|Aria Nosratinia,Jin Lu,Behnaam Aazhang||IEEE Transactions on Communications
3244706|Breadth-first maximum-likelihood sequence detection: geometry.|Tor M. Aulin||IEEE Transactions on Communications
3244788|On the peak-to-average power of OFDM signals based on oversampling.|Masoud Sharif,Mohammad Gharavi-Alkhansari,Babak Hossein Khalaj||IEEE Transactions on Communications
3244607|Effects of CIR selection diversity with two correlated branches in the m-fading channel.|Shigehiko Okui||IEEE Transactions on Communications
3244587|Fast stochastic power control algorithms for nonlinear multiuser receivers.|Mahesh K. Varanasi,Deepak Das||IEEE Transactions on Communications
3244688|Joint optimization of FIR prefilter and channel estimate for sequence estimation.|Jan C. Olivier,Chengshan Xiao||IEEE Transactions on Communications
3244917|Innovations-based MAP detection for time-varying frequency-selective channels.|Brian D. Hart,Subbarayan Pasupathy||IEEE Transactions on Communications
3244943|A Unified Framework for Linear-Programming Based Communication Receivers.|Mark F. Flanagan||IEEE Transactions on Communications
3244932|Transmit Signal and Bandwidth Optimization in Multiple-Antenna Relay Channels.|Chris T. K. Ng,Gerard J. Foschini||IEEE Transactions on Communications
3244751|The Nuttall Q function - its relation to the Marcum Q function and its application in digital communication performance evaluation.|Marvin K. Simon||IEEE Transactions on Communications
3244868|Multiuser receivers that are robust to delay mismatch.|Wei Zha,Steven D. Blostein||IEEE Transactions on Communications
3244860|On trellis codes with a delay processor and a signal mapper.|Yeong-Luh Ueng,Chia-Jung Yeh,Mao-Chao Lin||IEEE Transactions on Communications
3244615|Practical Estimation of Rapidly Varying Channels for OFDM Systems.|Tomasz Hrycak,Saptarshi Das,Gerald Matz,Hans G. Feichtinger||IEEE Transactions on Communications
3244875|Multibuffer delay line architectures for efficient contention resolution in optical switching nodes.|Imrich Chlamtac,Andrea Fumagalli,Chang-Jin Suh||IEEE Transactions on Communications
3244753|Optimal antenna diversity signaling for wide-band systems utilizing channel side information.|Eko N. Onggosanusi,Akbar M. Sayeed,Barry D. Van Veen||IEEE Transactions on Communications
3244598|Rate and power control in a two-user multicarrier channel with no coordination: the optimal scheme versus a suboptimal method.|Seong Taek Chung,John M. Cioffi||IEEE Transactions on Communications
3244642|Performance of generalized multicarrier DS-CDMA over Nakagami-m fading channels.|Lie-Liang Yang,Lajos Hanzo||IEEE Transactions on Communications
3244689|Adaptive importance sampling for performance evaluation and parameter optimization of communication systems.|David Remondo,Rajan Srinivasan,Victor F. Nicola,Wim van Etten,Henk E. P. Tattje||IEEE Transactions on Communications
3244678|Analytical study of FFH systems with square-law diversity combining in the presence of multitone interference.|Jiangzhou Wang,Chen Jiang||IEEE Transactions on Communications
3244814|Performance of Volterra and MLSD receivers for nonlinear band-limited satellite systems.|Alberto Gutierrez,William E. Ryan||IEEE Transactions on Communications
3244924|Adaptive soft-input soft-output algorithms for iterative detection with parametric uncertainty.|Achilleas Anastasopoulos,Keith M. Chugg||IEEE Transactions on Communications
3244562|Spreading sequences for asynchronous MC-CDMA revisited: accurate bit error rate analysis.|Qinghua Shi,Matti Latva-aho||IEEE Transactions on Communications
3244821|Trellis-coded differential unitary space-time modulation over flat fading channels.|Meixia Tao,Roger S. Cheng||IEEE Transactions on Communications
3244796|Adaptive linear equalization combined with noncoherent detection for MDPSK signals.|Robert Schober,Wolfgang H. Gerstacker,Johannes B. Huber||IEEE Transactions on Communications
3244643|Iterative detectors for trellis-code multiple-access.|Fredrik Br?nnstr?m,Tor M. Aulin,Lars K. Rasmussen||IEEE Transactions on Communications
3244588|On dualizing trellis-based APP decoding algorithms.|Jens Berkmann,Christian Weiss||IEEE Transactions on Communications
3244839|A new family of soft-output adaptive receivers exploiting nonlinear MMSE estimates for TDMA-based wireless links.|Stefano Galli||IEEE Transactions on Communications
3244561|Convergence analysis of finite alphabet beamformers for digital cochannel signals.|John D. Terry,Douglas B. Williams||IEEE Transactions on Communications
3244914|Soft multiuser demodulation and iterative decoding for FH/SSMA with a block turbo code.|Naresh Sharma,Evaggelos Geraniotis||IEEE Transactions on Communications
3244744|Block modulus precoding for blind multiuser detection of DS-CDMA signals.|Adbul Karim S. Al-Bayati,Shankar Prakriya,Surendra Prasad||IEEE Transactions on Communications
3244960|On the inverse symbol-error probability for diversity reception.|Andrea Conti,Moe Z. Win,Marco Chiani||IEEE Transactions on Communications
3244762|Adaptive reduced-rank interference suppression based on the multistage Wiener filter.|Michael L. Honig,J. Scott Goldstein||IEEE Transactions on Communications
3244804|Multisampling decision-feedback linear prediction receivers for differential space-time modulation over Rayleigh fast-fading channels.|Cong Ling,Kwok Hung Li,Alex C. Kot,Q. T. Zhang||IEEE Transactions on Communications
3244894|VLSI architectures for the MAP algorithm.|Emmanuel Boutillon,Warren J. Gross,P. Glenn Gulak||IEEE Transactions on Communications
3244715|Modeling and compensation of asymmetry in optical recording.|Haralampos Pozidis,Jan W. M. Bergmans,Wim M. J. Coene||IEEE Transactions on Communications
3244858|Iterative decoding of concatenated layered space-time trellis codes on MIMO block fading multipath AWGN channel.|Antoine O. Berthet,Rapha?l Visoz||IEEE Transactions on Communications
3244849|Error probability for optimum combining of M-ary PSK signals in the presence of interference and noise.|Marco Chiani,Moe Z. Win,Alberto Zanella||IEEE Transactions on Communications
3244670|Space-time block-coded OFDM systems with RF beamformers for high-speed indoor wireless communications.|Kuo-Hui Li,Mary Ann Ingram||IEEE Transactions on Communications
3244652|Performance of BLAST over frequency-selective wireless communication channels.|Nejib Boubaker,Khaled Ben Letaief,Ross D. Murch||IEEE Transactions on Communications
3244832|Equal-gain diversity receiver performance in wireless channels.|Annamalai Annamalai,Chinthananda Tellambura,Vijay K. Bhargava||IEEE Transactions on Communications
3244633|Multiple-bit differential detection of offset QPSK.|Marvin K. Simon||IEEE Transactions on Communications
3244734|SVD iterative detection of turbo-coded multiantenna unitary differential modulation.|Avi Steiner,Michael Peleg,Shlomo Shamai||IEEE Transactions on Communications
3244896|Dual busy tone multiple access (DBTMA)-a multiple access control scheme for ad hoc networks.|Zygmunt J. Haas,Jing Deng||IEEE Transactions on Communications
3244953|Bit-interleaved coded modulation with iterative decoding and 8 PSK signaling.|Xiaodong Li,Aik Chindapol,James A. Ritcey||IEEE Transactions on Communications
3244951|Large system analysis of linear multistage parallel interference cancellation.|Louis G. F. Trichard,Jamie S. Evans,Iain B. Collings||IEEE Transactions on Communications
3244579|CDMA system design through asymptotic analysis.|Ezio Biglieri,Giuseppe Caire,Giorgio Taricco||IEEE Transactions on Communications
3244742|User identification for convolutionally/turbo-coded systems and its applications.|Yimin Jiang,Feng-Wen Sun||IEEE Transactions on Communications
3244786|A comparison of SNR estimation techniques for the AWGN channel.|David R. Pauluzzi,Norman C. Beaulieu||IEEE Transactions on Communications
3244624|Design and analysis of a growable multicast ATM switch.|Kuochen Wang,Ming-Howe Cheng||IEEE Transactions on Communications
3244592|A systematic approach to detecting OFDM signals in a fading channel.|Selaka B. Bulumulla,Saleem A. Kassam,Santosh S. Venkatesh||IEEE Transactions on Communications
3244942|CA-CDMA: channel-adapted CDMA for MAI/ISI-free burst transmission.|Fran?ois Horlin,Luc Vandendorpe||IEEE Transactions on Communications
3244661|Optimal user ordering and time labeling for ideal decision feedback detection in asynchronous CDMA.|Jie Luo,Krishna R. Pattipati,Peter K. Willett,Fumihiro Hasegawa||IEEE Transactions on Communications
3244698|Autocovariance preserving estimator (APE) interpretation of the MLSD metric for Rayleigh fading channels.|Brian D. Hart,Deva K. Borah,Subbarayan Pasupathy||IEEE Transactions on Communications
3244915|Low-complexity FFT structures for OFDM transceivers.|Charles D. Murphy||IEEE Transactions on Communications
3244887|On frequency-domain equalization and diversity combining for broadband wireless communications.|Ant¨®nio Gusm?o,Rui Dinis,Nelson Esteves||IEEE Transactions on Communications
3244777|Superposition MIMO Coding for the Broadcast of Layered Sources.|Seok-Ho Chang,Minjoong Rim,Pamela C. Cosman,Laurence B. Milstein||IEEE Transactions on Communications
3244925|Computationally efficient optimal power allocation algorithms for multicarrier communication systems.|Brian S. Krongold,Kannan Ramchandran,Douglas L. Jones||IEEE Transactions on Communications
3244716|Cramer-Rao bound on timing recovery of linearly modulated signals with no ISI.|Itsik Bergel,Anthony J. Weiss||IEEE Transactions on Communications
3244876|Averaged stochastic gradient algorithms for adaptive blind multiuser detection in DS/CDMA systems.|Vikram Krishnamurthy||IEEE Transactions on Communications
3244614|Towards Fully Optimized BICM Transceivers.|Md. Jahangir Hossain,Alex Alvarado,Leszek Szczecinski||IEEE Transactions on Communications
3244752|Robust adaptive recovery of spread-spectrum signals with short data records.|Stella N. Batalama,Michael J. Medley,Dimitrios A. Pados||IEEE Transactions on Communications
3244585|Effective bandwidth of multiclass Markovian traffic sources and admission control with dynamic buffer partitioning.|Yu Cheng,Weihua Zhuang||IEEE Transactions on Communications
3244577|Adaptive Bayesian and EM-based detectors for frequency-selective fading channels.|Mauri Nissil?,Subbarayan Pasupathy||IEEE Transactions on Communications
3244709|Free-space optical communication through atmospheric turbulence channels.|Xiaoming Zhu,Joseph M. Kahn||IEEE Transactions on Communications
3244621|Effect of tap spacing on the performance of direct-sequence spread-spectrum RAKE receiver.|Ki Jun Kim,Soon Yil Kwon,Een Kee Hong,Keum Chan Whang||IEEE Transactions on Communications
3244840|Bounding performance and suppressing intercarrier interference in wireless mobile OFDM.|Xiaodong Cai,Georgios B. Giannakis||IEEE Transactions on Communications
3244606|Suboptimal maximum-likelihood multiuser detection of synchronous CDMA on frequency-selective multipath channels.|Dan Raphaeli||IEEE Transactions on Communications
3244694|On the accuracy of Gaussian approximations in the error analysis of DS-CDMA with OQPSK modulation.|Mohamed Adnan Landolsi,Wayne E. Stark||IEEE Transactions on Communications
3244664|Unified Spectral Efficiency Analysis of Cellular Systems with Channel-Aware Schedulers.|Jingxian Wu,Neelesh B. Mehta,Andreas F. Molisch,Jin Zhang||IEEE Transactions on Communications
3244813|Error statistics for average power measurements in wireless communication systems.|Shuangqing Wei,Dennis Goeckel||IEEE Transactions on Communications
3244867|Worst case equalizer for noncoherent HIPERLAN receivers.|Nevio Benvenuto,Paola Bisaglia,Antonio Salloum,Luciano Tomba||IEEE Transactions on Communications
3244628|On Computation of Performance Bounds of Optimal Index Assignment.|Xiaolin Wu,Hans D. Mittelmann,Xiaohan Wang,Jia Wang||IEEE Transactions on Communications
3244822|Using denoising at the receiver front-end for frequency-selective channels.|Juraci F. Galdino,Ernesto Leite Pinto,Marcelo Sampaio de Alencar||IEEE Transactions on Communications
3244687|Error probability performance prediction for multichannel reception of linearly modulated coherent systems on fading channels.|Thomas L. Staley,Jianxia Luo,Walter H. Ku,James R. Zeidler||IEEE Transactions on Communications
3244679|Improved lightpath (wavelength) routing in large WDM networks.|Weifa Liang,Xiaojun Shen||IEEE Transactions on Communications
3244737|Degree Distribution Design for LDPC Codes: A Derivative Matching Approach.|Enrico Paolini,Marco Chiani,Marc P. C. Fossorier||IEEE Transactions on Communications
3244730|Joint source-channel decoding for variable-length encoded data by exact and approximate MAP sequence estimation.|MoonSeo Park,David J. Miller||IEEE Transactions on Communications
3244723|Capacity of a band-limited CDMA MMSE receiver-based system when combined with trellis or convolutional coding.|Ian Oppermann,Predrag B. Rapajic||IEEE Transactions on Communications
3244886|Noncoherent MMSE multiuser receivers and their blind adaptive implementations.|Ateet Kapur,Mahesh K. Varanasi,Deepak Das||IEEE Transactions on Communications
3244743|Per-tone echo cancellation for DMT-based systems.|Katleen Van Acker,Marc Moonen,Thierry Pollet||IEEE Transactions on Communications
